CustomerID,Recency,Frequency,Monetary,avg_order_value,total_transactions,days_active,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
16722.0,17,13,4730.81,21.025822222222224,225,352,4,5,5,455,14,Champions
16723.0,91,2,589.15,13.701162790697675,43,17,2,3,3,233,8,Promising
16725.0,302,7,781.02,5.172317880794702,151,70,1,5,3,153,9,New Customers
16726.0,26,5,1382.02,7.470378378378379,185,336,4,4,4,444,12,Loyal Customers
16727.0,364,1,272.82,5.9308695652173915,46,1,1,2,2,122,5,Cannot Lose Them
16728.0,46,4,1054.67,3.9207063197026026,269,219,3,4,4,344,11,Loyal Customers
16729.0,38,21,7239.92,10.969575757575758,660,204,3,5,5,355,13,Champions
16730.0,52,3,743.11,9.062317073170732,82,268,3,4,3,343,10,Potential Loyalists
16732.0,32,1,603.75,21.5625,28,1,4,2,3,423,9,Potential Loyalists
16734.0,52,3,650.51,12.27377358490566,53,62,3,4,3,343,10,Potential Loyalists
16735.0,79,5,2300.56,18.40448,125,256,2,4,5,245,11,Loyal Customers
16737.0,53,1,417.6,417.6,1,1,3,2,2,322,7,Need Attention
16738.0,298,1,3.75,3.75,1,1,1,2,1,121,4,Cannot Lose Them
16739.0,177,1,323.0,24.846153846153847,13,1,2,2,2,222,6,Cannot Lose Them
16742.0,47,1,464.9,464.9,1,1,3,2,2,322,7,Need Attention
16743.0,29,7,2238.09,11.717748691099477,191,330,4,5,5,455,14,Champions
16744.0,11,7,1304.76,5.391570247933884,242,162,5,5,4,554,14,Champions
16745.0,87,17,7194.3,20.152100840336136,357,226,2,5,5,255,12,Loyal Customers
16746.0,5,18,6697.66,14.91683741648107,449,355,5,5,5,555,15,Champions
16747.0,38,2,836.06,19.906190476190478,42,31,3,3,3,333,9,Potential Loyalists
16748.0,18,5,1515.9,21.969565217391306,69,317,4,4,4,444,12,Loyal Customers
16750.0,45,5,623.93,6.567684210526315,95,188,3,4,3,343,10,Potential Loyalists
16751.0,31,1,1764.72,70.5888,25,1,4,2,4,424,10,Potential Loyalists
16752.0,373,1,207.5,23.055555555555557,9,1,1,2,1,121,4,Cannot Lose Them
16753.0,58,1,223.92,6.5858823529411765,34,1,3,2,1,321,6,About to Sleep
16754.0,372,1,2002.4,1001.2,2,1,1,2,4,124,7,Need Attention
16755.0,114,3,1496.83,8.804882352941176,170,202,2,4,4,244,10,New Customers
16756.0,215,1,239.4,18.415384615384617,13,1,1,2,1,121,4,Cannot Lose Them
16757.0,319,1,106.83,15.261428571428572,7,1,1,2,1,121,4,Cannot Lose Them
16758.0,65,1,369.34,16.78818181818182,22,1,3,2,2,322,7,Need Attention
16759.0,8,3,789.79,18.804523809523808,42,24,5,4,3,543,12,Loyal Customers
16761.0,97,1,316.62,24.355384615384615,13,1,2,2,2,222,6,Cannot Lose Them
16762.0,20,3,1501.38,16.869438202247192,89,125,4,4,4,444,12,Loyal Customers
16763.0,199,1,611.85,26.602173913043476,23,1,1,2,3,123,6,At Risk
16764.0,4,13,2799.25,3.9649433427762037,706,140,5,5,5,555,15,Champions
16765.0,294,1,34.0,34.0,1,1,1,2,1,121,4,Cannot Lose Them
16766.0,273,2,1145.6,33.69411764705882,34,1,1,3,4,134,8,Promising
16767.0,31,11,5580.6,25.13783783783784,222,286,4,5,5,455,14,Champions
16768.0,48,3,478.09,8.85351851851852,54,225,3,4,2,342,9,Potential Loyalists
16769.0,260,1,380.39,9.50975,40,1,1,2,2,122,5,Cannot Lose Them
16770.0,58,5,770.1,5.311034482758621,145,315,3,4,3,343,10,Potential Loyalists
16771.0,33,5,2246.81,8.811019607843138,255,305,4,4,5,445,13,Champions
16773.0,57,1,171.59,6.599615384615385,26,1,3,2,1,321,6,About to Sleep
16774.0,68,4,661.52,13.781666666666666,48,111,3,4,3,343,10,Potential Loyalists
16775.0,10,11,1695.66,10.732025316455697,158,358,5,5,4,554,14,Champions
16776.0,60,1,388.28,5.1089473684210525,76,1,3,2,2,322,7,Need Attention
16777.0,80,2,226.35,4.527,50,177,2,3,1,231,6,At Risk
16778.0,74,2,245.94,15.37125,16,200,2,3,1,231,6,At Risk
16779.0,2,22,10629.72,31.92108108108108,333,365,5,5,5,555,15,Champions
16780.0,100,2,425.19,7.0865,60,159,2,3,2,232,7,Promising
16781.0,372,1,311.25,18.308823529411764,17,1,1,2,2,122,5,Cannot Lose Them
16782.0,10,13,2279.9,11.999473684210527,190,356,5,5,5,555,15,Champions
16784.0,20,1,107.6,35.86666666666667,3,1,4,2,1,421,7,Need Attention
16788.0,123,2,597.48,3.854709677419355,155,132,2,3,3,233,8,Promising
16789.0,8,1,80.8,16.160000000000004,5,1,5,2,1,521,8,Need Attention
16790.0,4,6,1545.62,16.61956989247312,93,35,5,5,4,554,14,Champions
16791.0,29,7,1721.78,5.3805625,320,304,4,5,4,454,13,Champions
16792.0,282,2,110.38,9.198333333333332,12,1,1,3,1,131,5,At Risk
16793.0,57,1,243.84,15.24,16,1,3,2,1,321,6,About to Sleep
16794.0,1,10,1222.71,4.290210526315789,285,180,5,5,4,554,14,Champions
16795.0,365,1,414.88,6.286060606060606,66,1,1,2,2,122,5,Cannot Lose Them
16796.0,89,1,305.62,16.97888888888889,18,1,2,2,2,222,6,Cannot Lose Them
16800.0,11,1,1201.49,7.326158536585366,164,1,5,2,4,524,11,Loyal Customers
16801.0,163,4,1619.73,21.312236842105264,76,111,2,4,4,244,10,New Customers
16803.0,65,1,332.3,13.845833333333333,24,1,3,2,2,322,7,Need Attention
16804.0,23,3,536.99,8.949833333333334,60,248,4,4,3,443,11,Loyal Customers
16805.0,174,2,460.59,4.699897959183674,98,187,2,3,2,232,7,Promising
16806.0,103,4,801.49,7.781456310679611,103,136,2,4,3,243,9,New Customers
16807.0,143,3,1121.59,16.740149253731342,67,129,2,4,4,244,10,New Customers
16808.0,99,2,288.42,12.540000000000001,23,176,2,3,2,232,7,Promising
16809.0,23,5,914.69,6.138859060402685,149,240,4,4,3,443,11,Loyal Customers
16810.0,192,1,309.54,20.636000000000003,15,1,1,2,2,122,5,Cannot Lose Them
16811.0,5,2,547.07,19.538214285714286,28,13,5,3,3,533,11,Loyal Customers
16812.0,361,1,479.35,31.956666666666667,15,1,1,2,2,122,5,Cannot Lose Them
16813.0,8,10,1692.98,3.7705567928730512,449,197,5,5,4,554,14,Champions
16814.0,14,21,6509.1,20.089814814814815,324,356,4,5,5,455,14,Champions
16816.0,103,4,417.06,14.895,28,255,2,4,2,242,8,Promising
16817.0,3,9,1604.75,18.65988372093023,86,366,5,5,4,554,14,Champions
16818.0,11,11,3349.57,17.81686170212766,188,195,5,5,5,555,15,Champions
16820.0,96,1,497.61,19.138846153846153,26,1,2,2,3,223,7,Need Attention
16823.0,227,1,358.38,9.431052631578947,38,1,1,2,2,122,5,Cannot Lose Them
16824.0,16,2,460.64,17.716923076923077,26,149,4,3,2,432,9,Potential Loyalists
16825.0,39,2,775.18,27.685,28,148,3,3,3,333,9,Potential Loyalists
16826.0,51,1,341.7,15.531818181818181,22,1,3,2,2,322,7,Need Attention
16828.0,93,2,128.5,16.0625,8,20,2,3,1,231,6,At Risk
16829.0,157,1,197.22,17.92909090909091,11,1,2,2,1,221,5,Cannot Lose Them
16830.0,39,1,325.91,14.170000000000002,23,1,3,2,2,322,7,Need Attention
16832.0,184,3,199.15,16.595833333333335,12,34,1,4,1,141,6,At Risk
16833.0,1,4,1106.53,23.5431914893617,47,334,5,4,4,544,13,Champions
16834.0,228,1,413.46,17.2275,24,1,1,2,2,122,5,Cannot Lose Them
16835.0,128,2,180.85,18.085,10,245,2,3,1,231,6,At Risk
16836.0,40,2,251.87,22.89727272727273,11,77,3,3,2,332,8,Promising
16837.0,31,11,3170.98,19.218060606060607,165,215,4,5,5,455,14,Champions
16838.0,197,2,588.85,23.554000000000002,25,91,1,3,3,133,7,Promising
16839.0,9,34,16594.35,62.38477443609022,266,361,5,5,5,555,15,Champions
16841.0,37,6,1869.82,16.119137931034484,116,251,3,5,4,354,12,Loyal Customers
16842.0,101,3,1264.19,20.066507936507936,63,202,2,4,4,244,10,New Customers
16843.0,43,16,10196.57,26.97505291005291,378,285,3,5,5,355,13,Champions
16846.0,50,1,214.32,19.483636363636364,11,1,3,2,1,321,6,About to Sleep
16847.0,43,1,193.44,16.12,12,1,3,2,1,321,6,About to Sleep
16848.0,53,1,281.42,20.101428571428574,14,1,3,2,2,322,7,Need Attention
16849.0,187,1,124.57,15.57125,8,1,1,2,1,121,4,Cannot Lose Them
16850.0,334,1,332.41,17.495263157894737,19,1,1,2,2,122,5,Cannot Lose Them
16851.0,4,3,342.45,17.1225,20,48,5,4,2,542,11,Loyal Customers
16852.0,10,2,144.91,16.10111111111111,9,166,5,3,1,531,9,Potential Loyalists
16855.0,24,2,328.4,17.284210526315793,19,20,4,3,2,432,9,Potential Loyalists
16856.0,15,1,35.4,17.700000000000003,2,1,4,2,1,421,7,Need Attention
16858.0,369,1,375.69,37.569,10,1,1,2,2,122,5,Cannot Lose Them
16859.0,145,2,747.81,14.380961538461538,52,117,2,3,3,233,8,Promising
16861.0,60,2,173.76,28.959999999999997,6,99,3,3,1,331,7,Promising
16863.0,31,2,502.8,19.338461538461537,26,336,4,3,3,433,10,Potential Loyalists
16866.0,141,3,207.74,18.885454545454547,11,21,2,4,1,241,7,Promising
16869.0,23,4,825.42,6.448593750000001,128,153,4,4,3,443,11,Loyal Customers
16871.0,22,6,2812.34,20.528029197080293,137,249,4,5,5,455,14,Champions
16872.0,77,3,680.02,97.14571428571428,7,108,2,4,3,243,9,New Customers
16873.0,5,6,7123.62,25.53268817204301,279,360,5,5,5,555,15,Champions
16875.0,67,5,2095.53,18.710089285714286,112,273,3,4,5,345,12,Loyal Customers
16877.0,12,6,853.72,5.369308176100629,159,196,5,5,3,553,13,Champions
16878.0,84,1,13.3,4.433333333333334,3,1,2,2,1,221,5,Cannot Lose Them
16880.0,31,7,1519.08,8.534157303370787,178,159,4,5,4,454,13,Champions
16881.0,67,1,432.0,432.0,1,1,3,2,2,322,7,Need Attention
16882.0,67,3,705.12,18.080000000000002,39,251,3,4,3,343,10,Potential Loyalists
16883.0,187,2,276.73,7.282368421052632,38,185,1,3,2,132,6,At Risk
16884.0,38,2,429.84,16.53230769230769,26,1,3,3,2,332,8,Promising
16885.0,15,3,471.51,4.668415841584158,101,342,4,4,2,442,10,Potential Loyalists
16887.0,35,1,194.88,5.2670270270270265,37,1,3,2,1,321,6,About to Sleep
16889.0,195,3,1578.67,11.693851851851852,135,143,1,4,4,144,9,New Customers
16891.0,2,5,809.7,3.9886699507389163,203,370,5,4,3,543,12,Loyal Customers
16892.0,1,5,525.54,5.308484848484848,99,183,5,4,3,543,12,Loyal Customers
16893.0,367,1,145.93,3.242888888888889,45,1,1,2,1,121,4,Cannot Lose Them
16895.0,65,1,219.14,3.175942028985507,69,1,3,2,1,321,6,About to Sleep
16897.0,299,2,289.78,7.831891891891891,37,15,1,3,2,132,6,At Risk
16898.0,26,3,508.81,3.1408024691358025,162,343,4,4,3,443,11,Loyal Customers
16899.0,8,6,1281.56,10.25248,125,353,5,5,4,554,14,Champions
16900.0,17,3,887.11,11.229240506329115,79,47,4,4,3,443,11,Loyal Customers
16902.0,116,1,1706.88,38.79272727272728,44,1,2,2,4,224,8,Need Attention
16903.0,29,1,373.24,6.220666666666667,60,1,4,2,2,422,8,Need Attention
16904.0,4,16,3754.27,5.287704225352113,710,363,5,5,5,555,15,Champions
16905.0,5,7,3102.43,14.915528846153846,208,367,5,5,5,555,15,Champions
16906.0,82,4,579.77,6.234086021505376,93,167,2,4,3,243,9,New Customers
16907.0,29,5,981.65,6.500993377483444,151,337,4,4,4,444,12,Loyal Customers
16909.0,72,1,379.14,21.063333333333333,18,1,3,2,2,322,7,Need Attention
16910.0,4,8,1510.06,2.7606215722120657,547,87,5,5,4,554,14,Champions
16912.0,29,11,2575.38,25.49881188118812,101,295,4,5,5,455,14,Champions
16913.0,290,1,113.44,14.18,8,1,1,2,1,121,4,Cannot Lose Them
16914.0,36,1,208.46,5.4857894736842105,38,1,3,2,1,321,6,About to Sleep
16915.0,9,6,621.68,10.906666666666668,57,275,5,5,3,553,13,Champions
16916.0,24,2,576.26,4.029790209790209,143,349,4,3,3,433,10,Potential Loyalists
16917.0,277,1,391.52,43.50222222222222,9,1,1,2,2,122,5,Cannot Lose Them
16918.0,50,6,1068.82,8.35015625,128,268,3,5,4,354,12,Loyal Customers
16919.0,156,11,2596.45,7.940214067278287,327,213,2,5,5,255,12,Loyal Customers
16921.0,61,1,169.79,2.829833333333333,60,1,3,2,1,321,6,About to Sleep
16923.0,12,19,7247.61,10.785133928571428,672,351,5,5,5,555,15,Champions
16924.0,21,3,846.75,10.201807228915662,83,63,4,4,3,443,11,Loyal Customers
16926.0,371,1,230.25,16.446428571428573,14,1,1,2,1,121,4,Cannot Lose Them
16927.0,116,3,543.05,90.50833333333333,6,246,2,4,3,243,9,New Customers
16928.0,80,17,2847.6,13.62488038277512,209,293,2,5,5,255,12,Loyal Customers
16929.0,4,7,1295.39,16.823246753246753,77,152,5,5,4,554,14,Champions
16930.0,26,3,380.55,7.0472222222222225,54,43,4,4,2,442,10,Potential Loyalists
16931.0,5,21,4604.22,5.127193763919822,898,365,5,5,5,555,15,Champions
16932.0,53,1,161.94,3.0554716981132075,53,1,3,2,1,321,6,About to Sleep
16933.0,1,2,563.23,12.800681818181818,44,238,5,3,3,533,11,Loyal Customers
16934.0,55,2,950.93,15.33758064516129,62,1,3,3,4,334,10,Potential Loyalists
16936.0,26,1,262.68,4.608421052631579,57,1,4,2,2,422,8,Need Attention
16938.0,9,4,2736.38,11.354273858921163,241,301,5,4,5,545,14,Champions
16940.0,52,3,3049.88,9.99960655737705,305,238,3,4,5,345,12,Loyal Customers
16942.0,13,9,1920.59,6.834839857651246,281,216,5,5,4,554,14,Champions
16943.0,212,3,816.73,24.74939393939394,33,107,1,4,3,143,8,Promising
16945.0,22,19,4345.5,17.451807228915662,249,337,4,5,5,455,14,Champions
16947.0,236,1,406.48,19.356190476190477,21,1,1,2,2,122,5,Cannot Lose Them
16948.0,139,3,435.02,22.89578947368421,19,188,2,4,2,242,8,Promising
16949.0,4,6,1286.27,21.437833333333334,60,313,5,5,4,554,14,Champions
16950.0,57,3,1178.56,28.06095238095238,42,311,3,4,4,344,11,Loyal Customers
16951.0,135,3,1277.75,14.857558139534884,86,170,2,4,4,244,10,New Customers
16952.0,109,2,167.61,10.475625,16,1,2,3,1,231,6,At Risk
16953.0,30,1,20.8,20.8,1,1,4,2,1,421,7,Need Attention
16954.0,1,9,2085.08,38.61259259259259,54,359,5,5,5,555,15,Champions
16955.0,185,4,518.67,20.746799999999997,25,189,1,4,3,143,8,Promising
16956.0,18,1,308.74,19.29625,16,1,4,2,2,422,8,Need Attention
16957.0,239,2,416.64,26.04,16,43,1,3,2,132,6,At Risk
16959.0,87,1,117.35,16.764285714285716,7,1,2,2,1,221,5,Cannot Lose Them
16960.0,39,3,507.05,5.02029702970297,101,214,3,4,3,343,10,Potential Loyalists
16961.0,116,1,234.17,16.726428571428574,14,1,2,2,1,221,5,Cannot Lose Them
16963.0,187,1,110.55,15.792857142857144,7,1,1,2,1,121,4,Cannot Lose Them
16965.0,227,1,201.19,7.738076923076923,26,1,1,2,1,121,4,Cannot Lose Them
16966.0,8,7,2154.97,76.96321428571427,28,232,5,5,5,555,15,Champions
16967.0,189,1,319.02,15.19142857142857,21,1,1,2,2,122,5,Cannot Lose Them
16968.0,4,2,439.43,14.175161290322581,31,104,5,3,2,532,10,Potential Loyalists
16969.0,39,3,650.41,15.48595238095238,42,153,3,4,3,343,10,Potential Loyalists
16971.0,38,1,357.21,8.712439024390243,41,1,3,2,2,322,7,Need Attention
16976.0,267,1,251.52,125.75999999999999,2,1,1,2,2,122,5,Cannot Lose Them
16978.0,78,1,344.33,8.828974358974358,39,1,2,2,2,222,6,Cannot Lose Them
16979.0,4,6,1852.0,20.808988764044944,89,295,5,5,4,554,14,Champions
16980.0,255,2,1078.96,12.401839080459771,87,37,1,3,4,134,8,Promising
16982.0,61,1,384.06,17.457272727272727,22,1,3,2,2,322,7,Need Attention
16983.0,13,7,1931.25,13.048986486486486,148,357,5,5,4,554,14,Champions
16984.0,88,2,4481.35,11.010687960687962,407,42,2,3,5,235,10,New Customers
16985.0,17,10,5464.12,45.53433333333333,120,342,4,5,5,455,14,Champions
16986.0,30,2,1873.2,624.4,3,1,4,3,4,434,11,Loyal Customers
16987.0,3,7,1625.05,12.597286821705426,129,203,5,5,4,554,14,Champions
16988.0,5,1,126.12,18.017142857142858,7,1,5,2,1,521,8,Need Attention
16989.0,7,6,1133.25,94.4375,12,144,5,5,4,554,14,Champions
16990.0,219,1,179.0,179.0,1,1,1,2,1,121,4,Cannot Lose Them
16992.0,11,5,1614.31,17.358172043010754,93,275,5,4,4,544,13,Champions
16996.0,30,6,1456.96,39.3772972972973,37,324,4,5,4,454,13,Champions
16997.0,288,3,702.0,58.5,12,38,1,4,3,143,8,Promising
16998.0,150,4,295.0,73.75,4,155,2,4,2,242,8,Promising
16999.0,23,2,484.82,21.07913043478261,23,51,4,3,2,432,9,Potential Loyalists
17001.0,1,11,3989.57,23.606923076923078,169,359,5,5,5,555,15,Champions
17002.0,86,3,1493.73,30.484285714285715,49,206,2,4,4,244,10,New Customers
17004.0,46,2,1412.94,32.11227272727273,44,47,3,3,4,334,10,Potential Loyalists
17006.0,5,4,781.78,17.76772727272727,44,71,5,4,3,543,12,Loyal Customers
17007.0,51,6,889.93,17.114038461538463,52,307,3,5,3,353,11,Loyal Customers
17010.0,18,1,195.36,17.76,11,1,4,2,1,421,7,Need Attention
17011.0,30,1,270.9,18.06,15,1,4,2,2,422,8,Need Attention
17014.0,8,3,586.33,7.923378378378379,74,59,5,4,3,543,12,Loyal Customers
17015.0,29,3,1842.56,8.491059907834101,217,157,4,4,4,444,12,Loyal Customers
17017.0,3,20,8694.26,34.50103174603175,252,370,5,5,5,555,15,Champions
17018.0,41,2,920.1,57.50625,16,286,3,3,3,333,9,Potential Loyalists
17019.0,11,4,1272.61,5.4385042735042735,234,358,5,4,4,544,13,Champions
17022.0,31,1,71.0,10.142857142857142,7,1,4,2,1,421,7,Need Attention
17024.0,45,3,95.85,31.95,3,113,3,4,1,341,8,Promising
17025.0,61,3,357.77,39.75222222222222,9,313,3,4,2,342,9,Potential Loyalists
17026.0,185,2,154.83,38.7075,4,185,1,3,1,131,5,At Risk
17027.0,79,6,890.29,5.818888888888889,153,239,2,5,3,253,10,New Customers
17029.0,111,2,716.0,358.0,2,127,2,3,3,233,8,Promising
17030.0,64,1,146.87,13.351818181818182,11,1,3,2,1,321,6,About to Sleep
17031.0,12,2,380.35,17.288636363636364,22,144,5,3,2,532,10,Potential Loyalists
17033.0,86,3,1030.14,36.79071428571429,28,274,2,4,4,244,10,New Customers
17034.0,16,3,745.52,24.850666666666665,30,272,4,4,3,443,11,Loyal Customers
17035.0,246,2,433.53,15.483214285714286,28,66,1,3,2,132,6,At Risk
17037.0,88,1,1267.32,16.8976,75,1,2,2,4,224,8,Need Attention
17038.0,30,1,112.4,5.109090909090909,22,1,4,2,1,421,7,Need Attention
17040.0,138,1,449.73,29.982000000000003,15,1,2,2,2,222,6,Cannot Lose Them
17041.0,27,3,1081.57,15.450999999999999,70,334,4,4,4,444,12,Loyal Customers
17042.0,3,5,1044.38,10.656938775510206,98,245,5,4,4,544,13,Champions
17043.0,32,4,1735.18,17.01156862745098,102,235,4,4,4,444,12,Loyal Customers
17044.0,25,1,948.48,158.08,6,1,4,2,4,424,10,Potential Loyalists
17045.0,113,3,339.44,15.42909090909091,22,135,2,4,2,242,8,Promising
17046.0,157,1,642.02,29.182727272727274,22,1,2,2,3,223,7,Need Attention
17047.0,85,3,1100.9,16.93692307692308,65,120,2,4,4,244,10,New Customers
17048.0,118,3,925.35,21.519767441860466,43,214,2,4,3,243,9,New Customers
17049.0,3,9,5659.98,17.79867924528302,318,274,5,5,5,555,15,Champions
17050.0,96,6,3228.84,10.217848101265822,316,204,2,5,5,255,12,Loyal Customers
17051.0,194,1,247.14,5.747441860465116,43,1,1,2,1,121,4,Cannot Lose Them
17052.0,28,1,413.75,4.497282608695652,92,1,4,2,2,422,8,Need Attention
17053.0,131,1,498.48,38.34461538461539,13,1,2,2,3,223,7,Need Attention
17054.0,28,5,1356.33,16.34132530120482,83,217,4,4,4,444,12,Loyal Customers
17058.0,82,3,1179.89,19.030483870967743,62,159,2,4,4,244,10,New Customers
17059.0,30,5,3095.04,5.9981395348837205,516,340,4,4,5,445,13,Champions
17060.0,266,1,234.24,46.848,5,1,1,2,1,121,4,Cannot Lose Them
17061.0,74,11,5232.23,52.850808080808086,99,159,2,5,5,255,12,Loyal Customers
17062.0,314,4,538.37,7.691,70,56,1,4,3,143,8,Promising
17063.0,21,7,1461.14,18.732564102564105,78,269,4,5,4,454,13,Champions
17064.0,59,3,859.35,13.860483870967743,62,269,3,4,3,343,10,Potential Loyalists
17068.0,12,21,4552.14,15.378851351351353,296,356,5,5,5,555,15,Champions
17069.0,28,9,2709.7,18.948951048951052,143,346,4,5,5,455,14,Champions
17070.0,114,1,312.14,4.8771875,64,1,2,2,2,222,6,Cannot Lose Them
17071.0,28,9,2429.03,17.350214285714287,140,282,4,5,5,455,14,Champions
17073.0,18,4,1446.09,8.310862068965516,174,92,4,4,4,444,12,Loyal Customers
17075.0,18,4,834.12,10.832727272727272,77,300,4,4,3,443,11,Loyal Customers
17076.0,36,3,841.08,33.6432,25,329,3,4,3,343,10,Potential Loyalists
17078.0,36,2,378.2,13.507142857142856,28,1,3,3,2,332,8,Promising
17079.0,78,1,118.8,59.400000000000006,2,1,2,2,1,221,5,Cannot Lose Them
17080.0,22,2,287.62,35.9525,8,248,4,3,2,432,9,Potential Loyalists
17081.0,25,2,290.16,4.53375,64,21,4,3,2,432,9,Potential Loyalists
17082.0,33,2,2003.85,24.73888888888889,81,286,4,3,4,434,11,Loyal Customers
17083.0,109,3,1405.78,27.034230769230767,52,195,2,4,4,244,10,New Customers
17084.0,35,2,2949.75,18.208333333333332,162,1,3,3,5,335,11,Loyal Customers
17085.0,123,5,1566.65,8.377807486631017,187,240,2,4,4,244,10,New Customers
17086.0,7,6,2050.08,21.355,96,57,5,5,4,554,14,Champions
17088.0,28,4,1991.01,17.313130434782607,115,226,4,4,4,444,12,Loyal Customers
17090.0,4,7,2043.95,32.4436507936508,63,350,5,5,4,554,14,Champions
17091.0,3,9,3827.76,19.629538461538463,195,366,5,5,5,555,15,Champions
17092.0,50,4,1777.78,14.22224,125,228,3,4,4,344,11,Loyal Customers
17094.0,322,1,302.0,21.571428571428573,14,1,1,2,2,122,5,Cannot Lose Them
17095.0,23,3,1324.16,17.894054054054056,74,313,4,4,4,444,12,Loyal Customers
17096.0,15,4,1022.13,21.294375,48,247,4,4,4,444,12,Loyal Customers
17097.0,2,8,954.42,4.523317535545024,211,364,5,5,4,554,14,Champions
17100.0,18,2,971.74,14.949846153846154,65,1,4,3,4,434,11,Loyal Customers
17101.0,10,4,1621.73,38.61261904761905,42,168,5,4,4,544,13,Champions
17102.0,262,1,25.5,25.5,1,1,1,2,1,121,4,Cannot Lose Them
17105.0,159,2,665.78,7.397555555555555,90,148,2,3,3,233,8,Promising
17107.0,33,6,10815.43,25.874234449760767,418,245,4,5,5,455,14,Champions
17109.0,29,6,885.04,7.564444444444444,117,204,4,5,3,453,12,Loyal Customers
17110.0,165,1,163.3,13.608333333333333,12,1,2,2,1,221,5,Cannot Lose Them
17111.0,47,1,248.61,8.287,30,1,3,2,1,321,6,About to Sleep
17114.0,6,8,808.62,6.367086614173228,127,330,5,5,3,553,13,Champions
17115.0,8,3,837.5,21.474358974358974,39,225,5,4,3,543,12,Loyal Customers
17117.0,288,1,116.2,12.911111111111111,9,1,1,2,1,121,4,Cannot Lose Them
17118.0,318,1,157.02,15.702000000000002,10,1,1,2,1,121,4,Cannot Lose Them
17119.0,3,2,606.91,17.340285714285713,35,57,5,3,3,533,11,Loyal Customers
17120.0,233,1,307.46,17.08111111111111,18,1,1,2,2,122,5,Cannot Lose Them
17122.0,119,1,138.32,19.759999999999998,7,1,2,2,1,221,5,Cannot Lose Them
17123.0,162,1,345.3,38.36666666666667,9,1,2,2,2,222,6,Cannot Lose Them
17124.0,185,1,298.89,9.3403125,32,1,1,2,2,122,5,Cannot Lose Them
17125.0,50,1,259.35,6.483750000000001,40,1,3,2,2,322,7,Need Attention
17126.0,152,5,1004.75,3.8644230769230767,260,211,2,4,4,244,10,New Customers
17128.0,335,1,157.09,11.220714285714285,14,1,1,2,1,121,4,Cannot Lose Them
17131.0,5,5,2463.17,18.38186567164179,134,71,5,4,5,545,14,Champions
17133.0,16,7,4892.24,181.1940740740741,27,251,4,5,5,455,14,Champions
17134.0,107,2,425.0,17.708333333333332,24,158,2,3,2,232,7,Promising
17135.0,16,7,1139.73,21.917884615384615,52,356,4,5,4,454,13,Champions
17138.0,276,1,380.5,15.854166666666666,24,1,1,2,2,122,5,Cannot Lose Them
17139.0,16,12,10668.47,22.31897489539749,478,274,4,5,5,455,14,Champions
17140.0,247,1,465.32,23.266,20,1,1,2,2,122,5,Cannot Lose Them
17142.0,239,1,579.0,38.6,15,1,1,2,3,123,6,At Risk
17144.0,1,2,984.57,20.511875,48,84,5,3,4,534,12,Loyal Customers
17146.0,106,3,749.78,21.422285714285714,35,254,2,4,3,243,9,New Customers
17147.0,23,4,1714.59,21.167777777777776,81,290,4,4,4,444,12,Loyal Customers
17148.0,52,1,124.88,13.875555555555556,9,1,3,2,1,321,6,About to Sleep
17152.0,195,3,1689.5,120.67857142857143,14,69,1,4,4,144,9,New Customers
17153.0,24,1,213.78,15.27,14,1,4,2,1,421,7,Need Attention
17154.0,75,1,329.34,14.319130434782608,23,1,2,2,2,222,6,Cannot Lose Them
17155.0,18,2,251.7,12.584999999999999,20,161,4,3,2,432,9,Potential Loyalists
17157.0,8,2,319.0,24.53846153846154,13,169,5,3,2,532,10,Potential Loyalists
17158.0,32,3,1266.97,18.91,67,329,4,4,4,444,12,Loyal Customers
17159.0,22,3,1538.88,15.236435643564358,101,151,4,4,4,444,12,Loyal Customers
17160.0,31,6,3518.03,15.362576419213974,229,211,4,5,5,455,14,Champions
17162.0,29,10,1715.46,16.494807692307692,104,277,4,5,4,454,13,Champions
17163.0,22,2,293.1,58.620000000000005,5,57,4,3,2,432,9,Potential Loyalists
17164.0,33,7,2467.35,17.134375,144,241,4,5,5,455,14,Champions
17165.0,284,1,158.68,15.868,10,1,1,2,1,121,4,Cannot Lose Them
17166.0,39,2,206.34,17.195,12,166,3,3,1,331,7,Promising
17169.0,58,2,835.78,15.477407407407407,54,126,3,3,3,333,9,Potential Loyalists
17171.0,289,1,224.91,14.056875,16,1,1,2,1,121,4,Cannot Lose Them
17172.0,79,1,317.76,21.184,15,1,2,2,2,222,6,Cannot Lose Them
17173.0,5,8,3766.6,43.79767441860465,86,126,5,5,5,555,15,Champions
17174.0,218,1,59.9,14.975,4,1,1,2,1,121,4,Cannot Lose Them
17175.0,44,4,1443.69,22.915714285714287,63,253,3,4,4,344,11,Loyal Customers
17176.0,202,1,306.13,20.408666666666665,15,1,1,2,2,122,5,Cannot Lose Them
17179.0,178,3,711.79,8.897375,80,184,2,4,3,243,9,New Customers
17180.0,56,4,796.03,6.218984375,128,260,3,4,3,343,10,Potential Loyalists
17181.0,57,2,239.92,10.431304347826087,23,317,3,3,1,331,7,Promising
17183.0,8,6,3347.31,45.85356164383562,73,98,5,5,5,555,15,Champions
17186.0,47,2,144.0,72.0,2,14,3,3,1,331,7,Promising
