ID,Age,Job,Credit amount,Duration,monthly_payment,credit_duration_ratio,age_credit_ratio,high_credit_flag,long_duration_flag,young_applicant_flag,no_checking_flag,no_savings_flag,financial_instability_flag,Risk_encoded,Sex_encoded,Saving_accounts_encoded,Checking_account_encoded,Housing_own,Housing_rent,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,age_group_early_career,age_group_mid_career,age_group_senior,duration_category_medium_term,duration_category_long_term,credit_category_medium,credit_category_high
474,33,2,1245,18,69.16666666666667,65.52631578947368,37.72727272727273,0,0,0,0,0,0,1,1,1.0,2.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
475,26,2,3114,18,173.0,163.89473684210526,119.76923076923077,0,0,1,0,0,0,1,0,1.0,1.0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
476,24,2,2569,39,65.87179487179488,64.225,107.04166666666667,0,1,1,0,0,0,0,1,3.0,,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
477,25,2,5152,24,214.66666666666666,206.08,206.08,1,0,1,0,0,0,0,1,1.0,3.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
478,39,1,1037,12,86.41666666666667,79.76923076923077,26.58974358974359,0,0,0,0,0,0,0,1,2.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
479,44,2,1478,15,98.53333333333333,92.375,33.59090909090909,0,0,0,0,0,0,0,1,1.0,1.0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
480,23,1,3573,12,297.75,274.84615384615387,155.34782608695653,0,0,1,0,0,0,0,0,1.0,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
481,26,2,1201,24,50.041666666666664,48.04,46.19230769230769,0,0,1,0,0,0,0,1,1.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
482,57,2,3622,30,120.73333333333333,116.83870967741936,63.54385964912281,0,1,0,0,0,0,0,0,4.0,1.0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False
483,30,2,960,15,64.0,60.0,32.0,0,0,0,0,0,0,0,0,4.0,,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
484,44,2,1163,12,96.91666666666667,89.46153846153847,26.431818181818183,0,0,0,0,0,0,0,1,3.0,,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
485,47,3,1209,6,201.5,172.71428571428572,25.72340425531915,0,0,0,0,0,0,1,1,1.0,2.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
486,52,2,3077,12,256.4166666666667,236.69230769230768,59.17307692307692,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
487,62,2,3757,24,156.54166666666666,150.28,60.596774193548384,0,0,0,0,0,0,0,0,1.0,,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
488,35,1,1418,10,141.8,128.9090909090909,40.51428571428571,0,0,0,0,0,0,0,1,2.0,,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
489,26,2,3518,6,586.3333333333334,502.57142857142856,135.30769230769232,0,0,1,0,0,0,0,1,1.0,,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
490,26,2,1934,12,161.16666666666666,148.76923076923077,74.38461538461539,0,0,1,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
491,42,3,8318,27,308.0740740740741,297.07142857142856,198.04761904761904,1,1,0,0,0,0,1,0,1.0,2.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
492,27,2,1237,6,206.16666666666666,176.71428571428572,45.81481481481482,0,0,1,0,0,0,0,0,2.0,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
493,38,2,368,6,61.333333333333336,52.57142857142857,9.68421052631579,0,0,0,0,0,0,0,1,,2.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
494,39,1,2122,12,176.83333333333334,163.23076923076923,54.41025641025641,0,0,0,0,0,0,0,1,1.0,1.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
495,20,2,2996,24,124.83333333333333,119.84,149.8,0,0,1,0,0,0,1,1,,1.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
496,29,3,9034,36,250.94444444444446,244.16216216216216,311.51724137931035,1,1,1,0,0,0,1,1,2.0,2.0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
497,40,2,1585,24,66.04166666666667,63.4,39.625,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
498,32,1,1301,18,72.27777777777777,68.47368421052632,40.65625,0,0,0,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
499,28,2,1323,6,220.5,189.0,47.25,0,0,1,0,0,0,0,1,2.0,3.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
500,27,2,3123,24,130.125,124.92,115.66666666666667,0,0,1,0,0,0,1,0,1.0,1.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
501,42,2,5493,36,152.58333333333334,148.45945945945945,130.78571428571428,1,1,0,0,0,0,0,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
502,49,2,1126,9,125.11111111111111,112.6,22.979591836734695,0,0,0,0,0,0,0,1,2.0,3.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
503,38,2,1216,24,50.666666666666664,48.64,32.0,0,0,0,0,0,0,1,1,2.0,2.0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
504,24,2,1207,24,50.291666666666664,48.28,50.291666666666664,0,0,1,0,0,0,1,0,1.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
505,27,1,1309,10,130.9,119.0,48.48148148148148,0,0,1,0,0,0,1,1,,,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
506,36,2,2360,15,157.33333333333334,147.5,65.55555555555556,0,0,0,0,0,0,0,1,3.0,3.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
507,34,3,6850,15,456.6666666666667,428.125,201.47058823529412,1,0,0,0,0,0,1,1,2.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
508,28,2,1413,24,58.875,56.52,50.464285714285715,0,0,1,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
509,45,3,8588,39,220.2051282051282,214.7,190.84444444444443,1,1,0,0,0,0,0,1,2.0,,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
510,26,2,759,12,63.25,58.38461538461539,29.192307692307693,0,0,1,0,0,0,1,1,1.0,1.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
511,32,3,4686,36,130.16666666666666,126.64864864864865,146.4375,1,1,0,0,0,0,0,1,1.0,,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
512,26,2,2687,15,179.13333333333333,167.9375,103.34615384615384,0,0,1,0,0,0,0,1,1.0,3.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
513,20,2,585,12,48.75,45.0,29.25,0,0,1,0,0,0,0,1,1.0,2.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
514,54,2,2255,24,93.95833333333333,90.2,41.75925925925926,0,0,0,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
515,37,2,609,6,101.5,87.0,16.45945945945946,0,0,0,0,0,0,0,0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
516,40,1,1361,6,226.83333333333334,194.42857142857142,34.025,0,0,0,0,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
517,23,2,7127,36,197.97222222222223,192.6216216216216,309.8695652173913,1,1,1,0,0,0,1,0,1.0,,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
518,43,2,1203,6,200.5,171.85714285714286,27.976744186046513,0,0,0,0,0,0,0,1,2.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
519,36,2,700,6,116.66666666666667,100.0,19.444444444444443,0,0,0,0,0,0,0,1,,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
520,44,2,5507,24,229.45833333333334,220.28,125.1590909090909,1,0,0,0,0,0,0,1,1.0,,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
521,24,2,3190,18,177.22222222222223,167.89473684210526,132.91666666666666,0,0,1,0,0,0,1,0,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
522,53,2,7119,48,148.3125,145.28571428571428,134.32075471698113,1,1,0,0,0,0,1,1,1.0,1.0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
523,23,2,3488,24,145.33333333333334,139.52,151.65217391304347,0,0,1,0,0,0,0,0,2.0,,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
524,26,1,1113,18,61.833333333333336,58.578947368421055,42.80769230769231,0,0,1,0,0,0,0,0,1.0,2.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
525,30,2,7966,26,306.38461538461536,295.037037037037,265.53333333333336,1,1,0,0,0,0,0,1,1.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
526,31,2,1532,15,102.13333333333334,95.75,49.41935483870968,0,0,0,0,0,0,0,0,2.0,,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
527,42,1,1503,4,375.75,300.6,35.785714285714285,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
528,31,2,2302,36,63.94444444444444,62.21621621621622,74.25806451612904,0,1,0,0,0,0,1,1,1.0,1.0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False
529,41,1,662,6,110.33333333333333,94.57142857142857,16.146341463414632,0,0,0,0,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
530,32,2,2273,36,63.138888888888886,61.432432432432435,71.03125,0,1,0,0,0,0,0,1,1.0,2.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
531,28,2,2631,15,175.4,164.4375,93.96428571428571,0,0,1,0,0,0,1,0,2.0,2.0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False
532,41,2,1503,12,125.25,115.61538461538461,36.65853658536585,0,0,0,0,0,0,0,1,1.0,,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
533,26,2,1311,24,54.625,52.44,50.42307692307692,0,0,1,0,0,0,0,1,2.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
534,25,2,3105,24,129.375,124.2,124.2,0,0,1,0,0,0,0,1,,,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
535,33,2,2319,21,110.42857142857143,105.4090909090909,70.27272727272727,0,0,0,0,0,0,1,1,1.0,3.0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False
536,75,3,1374,6,229.0,196.28571428571428,18.32,0,0,0,0,0,0,0,0,,1.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
537,37,2,3612,18,200.66666666666666,190.10526315789474,97.62162162162163,0,0,0,0,0,0,0,0,1.0,2.0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
538,42,3,7763,48,161.72916666666666,158.42857142857142,184.83333333333334,1,1,0,0,0,0,1,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
539,45,1,3049,18,169.38888888888889,160.47368421052633,67.75555555555556,0,0,0,0,0,0,0,0,1.0,3.0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
540,23,2,1534,12,127.83333333333333,118.0,66.69565217391305,0,0,1,0,0,0,1,1,1.0,2.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
541,60,2,2032,24,84.66666666666667,81.28,33.86666666666667,0,0,0,0,0,0,0,1,1.0,,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
542,31,2,6350,30,211.66666666666666,204.83870967741936,204.83870967741936,1,1,0,0,0,0,1,1,,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
543,34,1,2864,18,159.11111111111111,150.73684210526315,84.23529411764706,0,0,0,0,0,0,1,1,1.0,3.0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
544,61,1,1255,12,104.58333333333333,96.53846153846153,20.57377049180328,0,0,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
545,43,2,1333,24,55.541666666666664,53.32,31.0,0,0,0,0,0,0,1,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
546,37,2,2022,24,84.25,80.88,54.648648648648646,0,0,0,0,0,0,0,0,1.0,,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
547,32,2,1552,24,64.66666666666667,62.08,48.5,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
548,24,1,626,12,52.166666666666664,48.15384615384615,26.083333333333332,0,0,1,0,0,0,1,0,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
549,35,2,8858,48,184.54166666666666,180.77551020408163,253.0857142857143,1,1,0,0,0,0,0,1,,,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
550,23,2,996,12,83.0,76.61538461538461,43.30434782608695,0,0,1,0,0,0,0,0,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
551,45,1,1750,6,291.6666666666667,250.0,38.888888888888886,0,0,0,0,0,0,0,1,3.0,,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
552,34,2,6999,48,145.8125,142.83673469387756,205.85294117647058,1,1,0,0,0,0,1,1,1.0,1.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
553,27,2,1995,12,166.25,153.46153846153845,73.88888888888889,0,0,1,0,0,0,0,1,2.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
554,67,3,1199,9,133.22222222222223,119.9,17.895522388059703,0,0,0,0,0,0,0,0,1.0,2.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
555,22,2,1331,12,110.91666666666667,102.38461538461539,60.5,0,0,1,0,0,0,1,1,1.0,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
556,28,2,2278,18,126.55555555555556,119.89473684210526,81.35714285714286,0,0,1,0,0,0,1,0,2.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
557,29,2,5003,21,238.23809523809524,227.4090909090909,172.51724137931035,1,0,1,0,0,0,1,0,,,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
558,27,2,3552,24,148.0,142.08,131.55555555555554,0,0,1,0,0,0,1,1,1.0,1.0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
559,31,1,1928,18,107.11111111111111,101.47368421052632,62.193548387096776,0,0,0,0,0,0,1,1,1.0,2.0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
560,49,2,2964,24,123.5,118.56,60.48979591836735,0,0,0,0,0,0,0,1,,1.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
561,24,1,1546,24,64.41666666666667,61.84,64.41666666666667,0,0,1,0,0,0,1,1,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
562,29,2,683,6,113.83333333333333,97.57142857142857,23.551724137931036,0,0,1,0,0,0,0,0,1.0,3.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
563,37,2,12389,36,344.1388888888889,334.8378378378378,334.8378378378378,1,1,0,0,0,0,1,1,,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
564,37,3,4712,24,196.33333333333334,188.48,127.35135135135135,1,0,0,0,0,0,0,1,,2.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
565,23,2,1553,24,64.70833333333333,62.12,67.52173913043478,0,0,1,0,0,0,0,0,2.0,2.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
566,36,2,1372,12,114.33333333333333,105.53846153846153,38.111111111111114,0,0,0,0,0,0,1,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
567,34,2,2578,24,107.41666666666667,103.12,75.82352941176471,0,0,0,0,0,0,0,1,4.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
568,41,2,3979,48,82.89583333333333,81.20408163265306,97.04878048780488,1,1,0,0,0,0,0,1,,2.0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
569,31,2,6758,48,140.79166666666666,137.91836734693877,218.0,1,1,0,0,0,0,1,0,1.0,1.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
570,23,1,3234,24,134.75,129.36,140.6086956521739,0,0,1,0,0,0,1,0,1.0,1.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
571,38,2,5954,30,198.46666666666667,192.06451612903226,156.68421052631578,1,1,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
572,26,3,5433,24,226.375,217.32,208.96153846153845,1,0,1,0,0,0,0,0,,,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True
573,22,1,806,15,53.733333333333334,50.375,36.63636363636363,0,0,1,0,0,0,0,0,1.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
574,27,1,1082,9,120.22222222222223,108.2,40.074074074074076,0,0,1,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
575,24,2,2788,15,185.86666666666667,174.25,116.16666666666667,0,0,1,0,0,0,0,0,1.0,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
576,27,2,2930,12,244.16666666666666,225.3846153846154,108.51851851851852,0,0,1,0,0,0,0,0,1.0,2.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
577,33,2,1927,24,80.29166666666667,77.08,58.39393939393939,0,0,0,0,0,0,0,0,,,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
578,27,2,2820,36,78.33333333333333,76.21621621621621,104.44444444444444,0,1,1,0,0,0,1,1,1.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
579,27,1,937,24,39.041666666666664,37.48,34.7037037037037,0,0,1,0,0,0,0,1,1.0,,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
580,30,2,1056,18,58.666666666666664,55.578947368421055,35.2,0,0,0,0,0,0,1,1,1.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
581,49,1,3124,12,260.3333333333333,240.30769230769232,63.755102040816325,0,0,0,0,0,0,0,1,1.0,2.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
582,26,2,1388,9,154.22222222222223,138.8,53.38461538461539,0,0,1,0,0,0,0,0,1.0,,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
583,33,1,2384,36,66.22222222222223,64.43243243243244,72.24242424242425,0,1,0,0,0,0,1,1,1.0,2.0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False
584,52,3,2133,12,177.75,164.07692307692307,41.01923076923077,0,0,0,0,0,0,0,0,,,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
585,20,2,2039,18,113.27777777777777,107.3157894736842,101.95,0,0,1,0,0,0,1,0,1.0,1.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
586,36,2,2799,9,311.0,279.9,77.75,0,0,0,0,0,0,0,1,1.0,1.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
587,21,1,1289,12,107.41666666666667,99.15384615384616,61.38095238095238,0,0,1,0,0,0,0,1,1.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
588,47,1,1217,18,67.61111111111111,64.05263157894737,25.893617021276597,0,0,0,0,0,0,1,1,1.0,1.0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
589,60,2,2246,12,187.16666666666666,172.76923076923077,37.43333333333333,0,0,0,0,0,0,1,1,1.0,1.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
590,58,1,385,12,32.083333333333336,29.615384615384617,6.637931034482759,0,0,0,0,0,0,0,0,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
591,42,2,1965,24,81.875,78.6,46.785714285714285,0,0,0,0,0,0,0,0,,2.0,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
592,36,1,1572,21,74.85714285714286,71.45454545454545,43.666666666666664,0,0,0,0,0,0,0,0,4.0,,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
593,20,1,2718,24,113.25,108.72,135.9,0,0,1,0,0,0,1,0,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
594,40,3,1358,24,56.583333333333336,54.32,33.95,0,0,0,0,0,0,1,1,,1.0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
595,32,1,931,6,155.16666666666666,133.0,29.09375,0,0,0,0,0,0,1,0,2.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
596,23,2,1442,24,60.083333333333336,57.68,62.69565217391305,0,0,1,0,0,0,1,0,1.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
597,36,1,4241,24,176.70833333333334,169.64,117.80555555555556,1,0,0,0,0,0,1,1,1.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
598,31,2,2775,18,154.16666666666666,146.05263157894737,89.51612903225806,0,0,0,0,0,0,1,1,1.0,,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
599,32,2,3863,24,160.95833333333334,154.52,120.71875,0,0,0,0,0,0,0,1,1.0,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
600,45,2,2329,7,332.7142857142857,291.125,51.75555555555555,0,0,0,0,0,0,0,0,1.0,2.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
601,30,2,918,9,102.0,91.8,30.6,0,0,0,0,0,0,1,0,1.0,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
602,34,1,1837,24,76.54166666666667,73.48,54.029411764705884,0,0,0,0,0,0,1,0,1.0,2.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
603,28,3,3349,36,93.02777777777777,90.51351351351352,119.60714285714286,0,1,1,0,0,0,1,0,1.0,,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
604,23,2,1275,10,127.5,115.9090909090909,55.43478260869565,0,0,1,0,0,0,0,0,1.0,3.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
605,22,2,2828,24,117.83333333333333,113.12,128.54545454545453,0,0,1,0,0,0,0,1,3.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
606,74,3,4526,24,188.58333333333334,181.04,61.16216216216216,1,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
607,50,2,2671,36,74.19444444444444,72.1891891891892,53.42,0,1,0,0,0,0,1,0,2.0,2.0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
608,33,2,2051,18,113.94444444444444,107.94736842105263,62.15151515151515,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
609,45,2,1300,15,86.66666666666667,81.25,28.88888888888889,0,0,0,0,0,0,0,1,,,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
610,22,2,741,12,61.75,57.0,33.68181818181818,0,0,1,0,0,0,1,0,2.0,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
611,48,1,1240,10,124.0,112.72727272727273,25.833333333333332,0,0,0,0,0,0,1,0,2.0,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
612,29,2,3357,21,159.85714285714286,152.5909090909091,115.75862068965517,0,0,1,0,0,0,0,0,4.0,1.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
613,22,2,3632,24,151.33333333333334,145.28,165.0909090909091,0,0,1,0,0,0,0,0,1.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
614,22,2,1808,18,100.44444444444444,95.15789473684211,82.18181818181819,0,0,1,0,0,0,1,0,1.0,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
615,48,3,12204,48,254.25,249.0612244897959,254.25,1,1,0,0,0,0,0,1,,2.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
616,27,3,9157,60,152.61666666666667,150.11475409836066,339.14814814814815,1,1,1,0,0,0,0,1,,2.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
617,37,2,3676,6,612.6666666666666,525.1428571428571,99.35135135135135,0,0,0,0,0,0,0,1,1.0,1.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
618,21,2,3441,30,114.7,111.0,163.85714285714286,0,1,1,0,0,0,1,0,2.0,2.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
619,49,1,640,12,53.333333333333336,49.23076923076923,13.061224489795919,0,0,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
620,27,2,3652,21,173.9047619047619,166.0,135.25925925925927,0,0,1,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
621,32,2,1530,18,85.0,80.52631578947368,47.8125,0,0,0,0,0,0,1,1,1.0,,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
622,38,2,3914,48,81.54166666666667,79.87755102040816,103.0,0,1,0,0,0,0,1,1,,,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
623,22,2,1858,12,154.83333333333334,142.92307692307693,84.45454545454545,0,0,1,0,0,0,0,0,1.0,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
624,65,2,2600,18,144.44444444444446,136.8421052631579,40.0,0,0,0,0,0,0,1,1,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
625,35,2,1979,15,131.93333333333334,123.6875,56.542857142857144,0,0,0,0,0,0,0,1,,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
626,41,2,2116,6,352.6666666666667,302.2857142857143,51.609756097560975,0,0,0,0,0,0,0,1,1.0,3.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
627,29,2,1437,9,159.66666666666666,143.7,49.55172413793103,0,0,1,0,0,0,1,1,2.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
628,36,2,4042,42,96.23809523809524,94.0,112.27777777777777,1,1,0,0,0,0,0,1,3.0,,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
629,64,1,3832,9,425.77777777777777,383.2,59.875,0,0,0,0,0,0,0,1,,,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
630,28,2,3660,24,152.5,146.4,130.71428571428572,0,0,1,0,0,0,0,0,1.0,1.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
631,44,2,1553,18,86.27777777777777,81.73684210526316,35.29545454545455,0,0,0,0,0,0,1,1,1.0,1.0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
632,23,2,1444,15,96.26666666666667,90.25,62.78260869565217,0,0,1,0,0,0,0,1,,2.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
633,19,2,1980,9,220.0,198.0,104.21052631578948,0,0,1,0,0,0,1,0,1.0,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
